task_id,correct_shape,correct_size,generated_shape,generated_size,accuracy,failed,error_type,correct_grid,generated_grid,source_file,shape_match,size_diff,size_ratio
6cdd2623,"(16, 19)",304,"(1, 42)",42.0,0.0,False,,"0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,262.0,0.13815789473684212
6d0160f0,"(11, 11)",121,"(4, 11)",44.0,0.0,False,,"0 0 0 5 0 0 0 5 6 0 4
0 0 0 5 0 0 0 5 0 2 0
0 0 0 5 0 0 0 5 0 7 0
5 5 5 5 5 5 5 5 5 5 5
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
5 5 5 5 5 5 5 5 5 5 5
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0","0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0",llada_parallel.out,False,77.0,0.36363636363636365
6d0aefbc,"(3, 6)",18,"(3, 6)",18.0,100.0,False,,"6 8 6 6 8 6
8 6 8 8 6 8
1 6 1 1 6 1","6 8 6 6 8 6
8 6 8 8 6 8
1 6 1 1 6 1",llada_parallel.out,True,0.0,1.0
6d75e8bb,"(9, 11)",99,"(4, 11)",44.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 8 2 2 2 2 2 2 0 0
0 0 8 2 2 2 8 8 2 0 0
0 0 8 2 8 2 2 8 2 0 0
0 0 8 8 8 2 2 8 2 0 0
0 0 8 8 8 8 2 8 8 0 0
0 0 8 8 8 8 8 8 8 0 0
0 0 0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0",llada_parallel.out,False,55.0,0.4444444444444444
6e02f1e3,"(3, 3)",9,"(3, 3)",9.0,55.56,False,,"0 0 5
0 5 0
5 0 0","5 0 0
0 5 0
0 0 5",llada_parallel.out,True,0.0,1.0
6e19193c,"(10, 10)",100,"(5, 10)",50.0,0.0,False,,"0 8 0 0 0 0 0 0 0 0
0 0 8 0 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0
0 0 0 8 8 0 0 0 0 0
0 0 0 0 0 0 0 8 8 0
0 0 0 0 0 0 0 8 0 0
0 0 8 8 0 0 0 0 0 8
0 0 0 8 0 0 0 0 0 0
0 8 0 0 0 0 0 0 0 0
8 0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0",llada_parallel.out,False,50.0,0.5
6e82a1ae,"(10, 10)",100,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1
0 0 1 1 0 2 2 0 0 1
0 1 1 0 0 0 2 0 0 1
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 0 0
2 0 0 3 3 0 0 3 0 0
2 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,58.0,0.42
6ecd11f4,"(4, 4)",16,"(1, 43)",43.0,0.0,False,,"4 0 6 3
0 3 3 0
6 7 7 4
1 0 0 1",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,27.0,2.6875
6f8cd79b,"(7, 6)",42,"(6, 6)",36.0,0.0,False,,"8 8 8 8 8 8
8 0 0 0 0 8
8 0 0 0 0 8
8 0 0 0 0 8
8 0 0 0 0 8
8 0 0 0 0 8
8 8 8 8 8 8","8 8 8 8 8 8
8 0 0 0 0 8
8 0 0 0 0 8
8 0 0 0 0 8
8 0 0 0 0 8
8 8 8 8 8 8",llada_parallel.out,False,6.0,0.8571428571428571
6fa7a44f,"(6, 3)",18,"(6, 3)",18.0,100.0,False,,"2 9 2
8 5 2
2 2 8
2 2 8
8 5 2
2 9 2","2 9 2
8 5 2
2 2 8
2 2 8
8 5 2
2 9 2",llada_parallel.out,True,0.0,1.0
72322fa7,"(19, 19)",361,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 0 0 3 7 3 0 0 0 0
0 0 0 2 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0
0 0 2 4 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 7 3 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 2 0
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
0 8 0 0 0 0 0 0 3 7 3 0 0 0 0 0 0 0 0
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
0 0 0 0 0 2 0 0 0 0 2 4 2 0 0 0 0 1 0
0 0 0 0 2 4 2 0 0 0 0 2 0 0 0 0 0 8 0
0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 3 0 0 0 0 0 0 0 0,llada_parallel.out,False,319.0,0.11634349030470914
72ca375d,"(3, 4)",12,"(4, 10)",40.0,0.0,False,,"0 9 9 0
0 9 9 0
9 9 9 9","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,28.0,3.3333333333333335
7447852a,"(3, 25)",75,"(3, 11)",33.0,0.0,False,,"2 0 0 0 2 4 4 4 2 0 0 0 2 0 0 0 2 4 4 4 2 0 0 0 2
4 2 0 2 0 2 4 2 0 2 0 2 4 2 0 2 0 2 4 2 0 2 0 2 4
4 4 2 0 0 0 2 0 0 0 2 4 4 4 2 0 0 0 2 0 0 0 2 4 4","2 0 0 0 2 4 4 4 2 0 0
4 2 0 2 0 2 4 2 0 2 0 2 4 2 0
4 4 2 0 0 0 2 0 0 0 2 4 4 4 2 0",llada_parallel.out,False,42.0,0.44
7468f01a,"(7, 8)",56,"(4, 11)",44.0,0.0,False,,"1 1 1 8 1 1 1 1
1 8 8 1 1 1 1 1
1 1 1 1 1 1 1 1
1 1 1 1 1 8 8 8
1 1 1 1 1 1 1 1
1 1 1 8 8 8 1 1
1 1 1 1 1 1 1 1","1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1",llada_parallel.out,False,12.0,0.7857142857142857
746b3537,"(1, 5)",5,"(4, 9)",36.0,0.0,False,,1 2 3 8 4,"1 1 2 3 3 3 8 8 4
1 1 2 3 3 3 8 8 4
1 1 2 3 3 3 8 8 4
1 1 2 3 3 3 8 8 4",llada_parallel.out,False,31.0,7.2
74dd1130,"(3, 3)",9,"(3, 3)",9.0,33.33,False,,"9 9 9
3 4 3
4 4 4","9 3 4
9 4 4
9 3 4",llada_parallel.out,True,0.0,1.0
75b8110e,"(4, 4)",16,"(4, 10)",40.0,0.0,False,,"5 9 6 6
5 9 5 5
4 5 5 5
5 9 0 0","5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5",llada_parallel.out,False,24.0,2.5
760b3cac,"(6, 9)",54,"(6, 8)",48.0,0.0,False,,"0 0 0 8 0 8 8 0 8
0 0 0 0 8 8 8 8 0
0 0 0 8 0 0 0 0 8
0 0 0 0 0 4 0 0 0
0 0 0 4 4 4 0 0 0
0 0 0 0 4 0 0 0 0","8 0 8 8 0 8 0 0
8 8 0 0 8 8 0 0
8 0 0 8 0 0 0 0
0 0 0 0 4 0 0
0 0 0 4 4 4 0
0 0 0 4",llada_parallel.out,False,6.0,0.8888888888888888
77fdfe62,"(6, 6)",36,"(5, 4)",20.0,0.0,False,,"0 3 3 0 0 0
3 3 3 0 4 0
0 0 3 0 4 0
0 7 0 5 5 0
7 7 0 5 0 5
0 7 0 0 5 0","0 3 0 0
3 3 0 4
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0 5 5
7 7 5 0",llada_parallel.out,False,16.0,0.5555555555555556
780d0b14,"(3, 3)",9,"(1, 42)",42.0,0.0,False,,"3 2 4
1 1 8
7 3 2",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,33.0,4.666666666666667
794b24be,"(3, 3)",9,"(3, 3)",9.0,88.89,False,,"2 2 0
0 0 0
0 0 0","2 2 2
0 0 0
0 0 0",llada_parallel.out,True,0.0,1.0
7b7f7511,"(4, 3)",12,"(8, 3)",24.0,0.0,False,,"5 4 5
4 5 4
6 6 4
2 6 2","5 4 5
4 5 4
6 6 4
2 6 2
5 4 5
4 5 4
6 6 4
2 6 2",llada_parallel.out,False,12.0,2.0
7c008303,"(6, 6)",36,"(7, 6)",42.0,0.0,False,,"0 0 0 1 0 0
2 2 0 1 0 1
0 2 0 1 0 1
0 4 4 7 0 0
0 4 0 0 0 7
0 0 4 0 0 0","0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0",llada_parallel.out,False,6.0,1.1666666666666667
7ddcd7ec,"(10, 10)",100,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 8 0
0 0 0 0 0 0 0 8 0 0
0 0 0 0 0 0 8 0 0 0
0 0 0 0 0 8 0 0 0 0
0 0 0 8 8 0 0 0 0 0
0 0 0 8 8 0 0 0 0 0
0 0 8 0 0 8 0 0 0 0
0 8 0 0 0 0 8 0 0 0
8 0 0 0 0 0 0 8 0 0
0 0 0 0 0 0 0 0 8 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,58.0,0.42
7e0986d6,"(12, 17)",204,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 0
0 0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 0
0 5 5 5 5 5 5 5 5 0 0 0 5 5 5 5 0
0 5 5 5 5 5 5 5 5 0 0 0 5 5 5 5 0
0 5 5 5 5 5 5 5 5 0 0 0 5 5 5 5 0
0 5 5 5 5 5 5 5 5 0 0 0 5 5 5 5 0
0 5 5 5 5 5 5 5 5 0 0 0 5 5 5 5 0
0 5 5 5 5 5 5 5 5 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 5 5 5 5 5 5 0 0 0 0 0
0 0 0 0 0 0 5 5 5 5 5 5 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 5 5 4 5 0 0 4 0 0 0 0 4 0 0 0 0 0 5 5 5 5 0 0 5 4 5 5 5 5 5,llada_parallel.out,False,162.0,0.20588235294117646
7f4411dc,"(10, 10)",100,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 8 8 8 0 0 0 0 0 0
0 8 8 8 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 8 8 8 8 8 0
0 0 0 0 8 8 8 8 8 0
0 0 0 0 8 8 8 8 8 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,58.0,0.42
7fe24cdd,"(6, 6)",36,"(7, 6)",42.0,0.0,False,,"2 5 0 3 2 2
2 5 1 1 5 5
3 1 1 1 1 0
0 1 1 1 1 3
5 5 1 1 5 2
2 2 3 0 5 2","2 5 0 0 2 5
2 5 1 1 2 5
3 1 1 1 3 1
2 5 0 0 2 5
2 5 1 1 2 5
3 1 1 1 3 1
2 5 0 0 2 5",llada_parallel.out,False,6.0,1.1666666666666667
80af3007,"(9, 9)",81,"(1, 42)",42.0,0.0,False,,"5 5 5 5 5 5 5 5 5
0 5 0 0 5 0 0 5 0
5 0 5 5 0 5 5 0 5
0 0 0 5 5 5 0 0 0
0 0 0 0 5 0 0 0 0
0 0 0 5 0 5 0 0 0
5 5 5 0 0 0 5 5 5
0 5 0 0 0 0 0 5 0
5 0 5 0 0 0 5 0 5",5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,llada_parallel.out,False,39.0,0.5185185185185185
810b9b61,"(12, 12)",144,"(4, 12)",48.0,0.0,False,,"0 0 0 0 0 0 0 1 1 1 1 1
0 3 3 3 3 0 0 1 0 0 0 1
0 3 0 0 3 0 0 1 0 0 0 1
0 3 3 3 3 0 0 1 0 0 0 1
0 0 0 0 0 0 0 1 1 0 1 1
0 0 0 0 0 0 0 0 0 0 0 0
0 1 1 0 0 0 0 0 0 0 0 0
0 0 0 0 3 3 3 3 3 0 0 0
0 1 0 0 3 0 0 0 3 0 0 1
0 0 0 0 3 0 0 0 3 0 0 0
0 0 0 0 3 3 3 3 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0",llada_parallel.out,False,96.0,0.3333333333333333
82819916,"(14, 10)",140,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0
2 2 1 2 1 2 1 1 2 1
0 0 0 0 0 0 0 0 0 0
8 8 3 8 3 8 3 3 8 3
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
1 1 4 1 4 1 4 4 1 4
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
6 6 8 6 8 6 8 8 6 8
0 0 0 0 0 0 0 0 0 0
1 1 6 1 6 1 6 6 1 6
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 2 2 1 2 1 2 1 1 2 1 0 0 0 0 0 0 0 0 0 0 8 8 3 8 8 3 8 8 3 8 0 0,llada_parallel.out,False,98.0,0.3
834ec97d,"(12, 12)",144,"(4, 12)",48.0,0.0,False,,"0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0",llada_parallel.out,False,96.0,0.3333333333333333
8403a5d5,"(10, 10)",100,"(1, 42)",42.0,0.0,False,,"0 0 1 5 1 0 1 5 1 0
0 0 1 0 1 0 1 0 1 0
0 0 1 0 1 0 1 0 1 0
0 0 1 0 1 0 1 0 1 0
0 0 1 0 1 0 1 0 1 0
0 0 1 0 1 0 1 0 1 0
0 0 1 0 1 0 1 0 1 0
0 0 1 0 1 0 1 0 1 0
0 0 1 0 1 0 1 0 1 0
0 0 1 0 1 5 1 0 1 5",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,58.0,0.42
91413438,"(21, 21)",441,"(4, 9)",36.0,0.0,False,,"0 0 8 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 8 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0","0 0 8 0 0 8 0 0 8
0 0 0 0 8 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,405.0,0.08163265306122448
91714a58,"(16, 16)",256,"(3, 16)",48.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 5 5 5 5 5 5 0 0 0 0 0
0 0 0 0 0 5 5 5 5 5 5 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0",llada_parallel.out,False,208.0,0.1875
9172f3a0,"(9, 9)",81,"(7, 6)",42.0,0.0,False,,"0 0 0 1 1 1 0 0 0
0 0 0 1 1 1 0 0 0
0 0 0 1 1 1 0 0 0
0 0 0 0 0 0 6 6 6
0 0 0 0 0 0 6 6 6
0 0 0 0 0 0 6 6 6
6 6 6 1 1 1 0 0 0
6 6 6 1 1 1 0 0 0
6 6 6 1 1 1 0 0 0","0 0 0 0 0 0
0 0 0 1 1 1
0 0 0 0 0 0
0 0 0 6 6 6
0 0 0 0 0 0
6 6 6 1 1 1
0 0 0 0 0 0",llada_parallel.out,False,39.0,0.5185185185185185
928ad970,"(15, 15)",225,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 5 0 0 0 0 0 0 0
0 0 0 8 8 8 8 8 8 8 8 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 0 8 8 8 8 0 0 8 0 0 0
0 0 5 8 0 8 0 0 8 0 0 8 0 0 0
0 0 0 8 0 8 8 8 8 0 0 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 5 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 0 0 0 0 0 0 0 8 0 0 0
0 0 0 8 8 8 8 8 8 8 8 8 0 0 0
0 0 0 0 0 5 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,183.0,0.18666666666666668
93b581b8,"(6, 6)",36,"(6, 6)",36.0,66.67,False,,"0 0 0 0 0 0
5 5 0 0 2 2
5 5 0 0 2 2
0 0 3 1 0 0
0 0 2 5 0 0
1 1 0 0 3 3","0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 3 1 0 0
0 0 2 5 0 0
0 0 0 0 0 0",llada_parallel.out,True,0.0,1.0
941d9a10,"(10, 10)",100,"(4, 10)",40.0,0.0,False,,"1 5 0 5 0 0 5 0 5 0
5 5 5 5 5 5 5 5 5 5
0 5 0 5 0 0 5 0 5 0
0 5 0 5 0 0 5 0 5 0
5 5 5 5 5 5 5 5 5 5
0 5 0 5 2 2 5 0 5 0
5 5 5 5 5 5 5 5 5 5
0 5 0 5 0 0 5 0 5 0
5 5 5 5 5 5 5 5 5 5
0 5 0 5 0 0 5 0 5 3","5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5",llada_parallel.out,False,60.0,0.4
94f9d214,"(4, 4)",16,"(8, 4)",32.0,0.0,False,,"2 0 0 0
0 0 0 0
2 0 2 0
0 0 0 2","0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0",llada_parallel.out,False,16.0,2.0
952a094c,"(10, 10)",100,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 2 0 0 0 0 0 0 8 0
0 0 3 3 3 3 3 3 0 0
0 0 3 0 0 0 0 3 0 0
0 0 3 0 0 0 0 3 0 0
0 0 3 0 0 0 0 3 0 0
0 0 3 3 3 3 3 3 0 0
0 4 0 0 0 0 0 0 6 0
0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 0 0 0 0,llada_parallel.out,False,58.0,0.42
9565186b,"(3, 3)",9,"(3, 3)",9.0,55.56,False,,"5 3 5
3 3 5
5 3 5","5 3 2
5 3 2
5 3 2",llada_parallel.out,True,0.0,1.0
95990924,"(15, 15)",225,"(1, 42)",42.0,0.0,False,,"1 0 0 2 0 0 0 0 0 0 1 0 0 2 0
0 5 5 0 0 0 0 0 0 0 0 5 5 0 0
0 5 5 0 0 0 0 0 0 0 0 5 5 0 0
3 0 0 4 1 0 0 2 0 0 3 0 0 4 0
0 0 0 0 0 5 5 0 0 0 0 0 0 0 0
0 0 0 0 0 5 5 0 0 0 0 1 0 0 2
0 0 0 0 3 0 0 4 0 0 0 0 5 5 0
0 0 0 0 0 0 0 0 0 0 0 0 5 5 0
0 0 0 0 0 0 0 0 0 0 0 3 0 0 4
0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 5 5 0 0 0 0 1 0 0 2 0 0 0
0 0 5 5 0 0 0 0 0 5 5 0 0 0 0
0 3 0 0 4 0 0 0 0 5 5 0 0 0 0
0 0 0 0 0 0 0 0 3 0 0 4 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_parallel.out,False,183.0,0.18666666666666668
963e52fc,"(5, 18)",90,"(3, 9)",27.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 1 3 1 1 3 1 1 3 1 1 3 1 1 3 1 1
3 1 1 3 1 1 3 1 1 3 1 1 3 1 1 3 1 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0
3 1 1 3 1 1 3 1 1 3 1 1 3 1 1 3 1 1 3 1 1 3 1 1
0 0 0 0 0 0 0 0 0",llada_parallel.out,False,63.0,0.3
